date_time,sensor_id,hourly_counts,latitude,longitude,Day,time
2019-07-10 12:00:00,1,3193.0,-37.813494399999996,144.9651532,Wednesday,12
2019-07-10 13:00:00,1,3110.0,-37.813494399999996,144.9651532,Wednesday,13
2019-07-10 14:00:00,1,2736.0,-37.813494399999996,144.9651532,Wednesday,14
2019-07-10 15:00:00,1,2738.0,-37.813494399999996,144.9651532,Wednesday,15
2019-07-10 16:00:00,1,2679.0,-37.813494399999996,144.9651532,Wednesday,16
2019-07-10 17:00:00,1,3081.0,-37.813494399999996,144.9651532,Wednesday,17
2019-07-11 10:00:00,1,1405.0,-37.813494399999996,144.9651532,Thursday,10
2019-07-11 11:00:00,1,1913.0,-37.813494399999996,144.9651532,Thursday,11
2019-07-11 12:00:00,1,2337.0,-37.813494399999996,144.9651532,Thursday,12
2019-07-11 13:00:00,1,2334.0,-37.813494399999996,144.9651532,Thursday,13
2019-07-11 14:00:00,1,2300.0,-37.813494399999996,144.9651532,Thursday,14
2019-07-11 15:00:00,1,2486.0,-37.813494399999996,144.9651532,Thursday,15
2019-07-11 16:00:00,1,2484.0,-37.813494399999996,144.9651532,Thursday,16
2019-07-11 17:00:00,1,3182.0,-37.813494399999996,144.9651532,Thursday,17
2019-07-12 10:00:00,1,1648.0,-37.813494399999996,144.9651532,Friday,10
