Census year,Block ID,Property ID,Base property ID,Street address,CLUE small area,Parking type,Parking spaces,x coordinate,y coordinate,Location
2017,437,110112,110112,339-341 William Street,West Melbourne (Residential),Private,4,144.9541996,-37.8077083,"(-37.8077083, 144.9541996)"
2017,544,555943,555943,129 Westbourne Road,Kensington,Residential,1,144.9202994,-37.79451265,"(-37.79451265, 144.9202994)"
2017,101,105109,105109,66-68 Jeffcott Street,West Melbourne (Residential),Private,2,144.9513788,-37.81176343,"(-37.81176343, 144.9513788)"
2017,254,108036,108036,116-124 Queensberry Street,Carlton,Private,26,144.9651009,-37.80445226,"(-37.80445226, 144.9651009)"
2017,324,101351,101351,17 Canning Street,North Melbourne,Residential,1,144.9456484,-37.79679568,"(-37.79679568, 144.9456484)"
2017,746,110448,110437,95 Coventry Street,Southbank,Private,44,144.9662961,-37.83070462,"(-37.83070462, 144.9662961)"
2017,542,110888,110888,82-84 The Crescent,Kensington,Residential,1,144.9197026,-37.79492692,"(-37.79492692, 144.9197026)"
2017,862,104920,104920,46-48 Hope Street,South Yarra,Residential,1,144.9794936,-37.83623246,"(-37.83623246, 144.9794936)"
2017,772,110528,110528,69-79 Lorimer Street,Docklands,Private,202,144.942967,-37.82514599,"(-37.82514599, 144.942967)"
2017,561,111084,111084,79 Gatehouse Drive,Kensington,Residential,1,144.9196323,-37.79324929,"(-37.79324929, 144.9196323)"
2017,555,110880,110880,103 The Crescent,Kensington,Residential,1,144.9187989,-37.79482289,"(-37.79482289, 144.9187989)"
2017,356,106797,106797,2-4 Moss Place,North Melbourne,Residential,2,144.9532048,-37.80494143,"(-37.80494143, 144.9532048)"
2017,522,110225,110225,32 Wolseley Parade,Kensington,Residential,2,144.9293054,-37.79594389,"(-37.79594389, 144.9293054)"
2017,869,107780,107780,471 Punt Road,South Yarra,Residential,2,144.9849774,-37.8443989,"(-37.8443989, 144.9849774)"
2017,861,107361,107361,19 Park Street,South Yarra,Residential,6,144.9814658,-37.8371295,"(-37.8371295, 144.9814658)"
2017,655,109973,109973,1-27 Wellington Crescent,East Melbourne,Residential,70,144.9783483,-37.81741926,"(-37.81741926, 144.9783483)"
2017,540,556134,556134,30-32 Fairbairn Drive,Kensington,Residential,1,144.9187245,-37.79606854,"(-37.79606854, 144.9187245)"
2017,916,106742,106742,15 Morrah Street,Parkville,Residential,2,144.9571953,-37.79600743,"(-37.79600743, 144.9571953)"
2017,646,100341,100341,410-418 Albert Street,East Melbourne,Commercial,324,144.977085,-37.80923117,"(-37.80923117, 144.977085)"
2017,308,100066,100066,443 Abbotsford Street,North Melbourne,Residential,2,144.9463873,-37.79592429,"(-37.79592429, 144.9463873)"
2017,14,103947,103947,317-323 Flinders Lane,Melbourne (CBD),Commercial,55,144.9637238,-37.81771479,"(-37.81771479, 144.9637238)"
2017,355,101921,101921,47-51 Chetwynd Street,North Melbourne,Private,8,144.9519747,-37.80496595,"(-37.80496595, 144.9519747)"
2017,720,108630,108630,2-6 Slater Street,Melbourne (Remainder),Residential,54,144.9776815,-37.83849627,"(-37.83849627, 144.9776815)"
2017,344,109772,109772,618-620 Victoria Street,North Melbourne,Residential,2,144.9458385,-37.80444056,"(-37.80444056, 144.9458385)"
2017,370,103490,103490,154 Errol Street,North Melbourne,Residential,1,144.9502337,-37.8014282,"(-37.8014282, 144.9502337)"
2017,267,102608,102608,15 Drummond Street,Carlton,Residential,2,144.9670038,-37.80657002,"(-37.80657002, 144.9670038)"
2017,355,109806,109806,440 Victoria Street,North Melbourne,Private,2,144.9515713,-37.80508112,"(-37.80508112, 144.9515713)"
2017,869,107776,107776,96-104 Commercial Road,South Yarra,Residential,100,144.9846839,-37.84530683,"(-37.84530683, 144.9846839)"
2017,2389,624228,624228,19 Smyth Mews,North Melbourne,Residential,1,144.9409331,-37.7930097,"(-37.7930097, 144.9409331)"
2017,783,110541,110541,769-823 Lorimer Street,Docklands,Private,40,144.9297312,-37.82100032,"(-37.82100032, 144.9297312)"
2017,567,102284,102284,12 Cuffe Walk,Kensington,Residential,1,144.9228351,-37.7905924,"(-37.7905924, 144.9228351)"
2017,517,107047,107047,99-109 Ormond Street,Kensington,Residential,1,144.927359,-37.79872715,"(-37.79872715, 144.927359)"
2017,605,108790,108790,46-48 Simpson Street,East Melbourne,Residential,2,144.9883296,-37.81533827,"(-37.81533827, 144.9883296)"
2017,621,110641,110641,314-320 Albert Street,East Melbourne,Residential,6,144.980506,-37.80980599,"(-37.80980599, 144.980506)"
2017,336,111395,111395,84A Munster Terrace,North Melbourne,Residential,2,144.9433428,-37.80134563,"(-37.80134563, 144.9433428)"
2017,922,107297,107297,155 Park Drive,Parkville,Residential,2,144.9554452,-37.79416748,"(-37.79416748, 144.9554452)"
2017,646,100352,100352,384-388 Albert Street,East Melbourne,Private,9,144.9780138,-37.80945932,"(-37.80945932, 144.9780138)"
2017,928,612698,612698,52-62 Cade Way,Parkville,Residential,90,144.9391831,-37.77625457,"(-37.77625457, 144.9391831)"
2017,2389,624236,624236,3 Smyth Mews,North Melbourne,Residential,1,144.9413029,-37.79305065,"(-37.79305065, 144.9413029)"
2017,903,100613,100613,212-222 The Avenue,Parkville,Residential,42,144.9578848,-37.78241266,"(-37.78241266, 144.9578848)"
2017,369,103498,103498,116-118 Errol Street,North Melbourne,Private,6,144.9500956,-37.802235,"(-37.802235, 144.9500956)"
2017,729,110488,110488,56-58 Clarendon Street,Southbank,Private,10,144.9571443,-37.82648032,"(-37.82648032, 144.9571443)"
2017,254,101701,101701,106 Cardigan Street,Carlton,Residential,1,144.9651527,-37.80415853,"(-37.80415853, 144.9651527)"
2017,544,556080,556080,109 Westbourne Road,Kensington,Residential,1,144.9203925,-37.79436642,"(-37.79436642, 144.9203925)"
2017,513,104604,104604,9 Hardiman Street,Kensington,Residential,2,144.9318508,-37.79524449,"(-37.79524449, 144.9318508)"
2017,68,107768,107768,11-13 Punch Lane,Melbourne (CBD),Residential,1,144.9708605,-37.81057589,"(-37.81057589, 144.9708605)"
2017,918,107345,107345,34 Park Drive,Parkville,Residential,1,144.9547229,-37.79596298,"(-37.79596298, 144.9547229)"
2017,323,104787,104787,22-44 Henderson Street,North Melbourne,Private,8,144.9398701,-37.7975873,"(-37.7975873, 144.9398701)"
2017,529,558188,558188,54 Wakefield Street,Kensington,Residential,1,144.9196522,-37.79758275,"(-37.79758275, 144.9196522)"
2017,503,624287,109449,6 Bakehouse Road,Kensington,Private,2,144.9303643,-37.79956857,"(-37.79956857, 144.9303643)"
2017,526,105262,105262,14A Kensington Road,Kensington,Residential,1,144.9266286,-37.79442004,"(-37.79442004, 144.9266286)"
2017,862,104888,104888,87-89 Hope Street,South Yarra,Residential,1,144.9792429,-37.83522077,"(-37.83522077, 144.9792429)"
2017,375,101096,101096,4-12 Blackwood Street,North Melbourne,Residential,10,144.9547465,-37.80191421,"(-37.80191421, 144.9547465)"
2017,27,102067,102067,89-105 Collins Street,Melbourne (CBD),Private,397,144.9707498,-37.81492031,"(-37.81492031, 144.9707498)"
2017,618,104262,104262,205 George Street,East Melbourne,Residential,2,144.9835594,-37.81534927,"(-37.81534927, 144.9835594)"
2017,42,105392,105392,120-138 King Street,Melbourne (CBD),Private,3,144.9564078,-37.81703156,"(-37.81703156, 144.9564078)"
2017,556,559233,559233,4-6 Simpson Walk,Kensington,Residential,2,144.9178565,-37.79488203,"(-37.79488203, 144.9178565)"
2017,861,106476,106476,79 Mason Street,South Yarra,Residential,1,144.9808662,-37.83558568,"(-37.83558568, 144.9808662)"
2017,860,105554,105554,69-75 Leopold Street,South Yarra,Residential,2,144.982772,-37.83608396,"(-37.83608396, 144.982772)"
2017,207,109553,109553,6-30 Tyne Street,Carlton,Residential,33,144.9666907,-37.79767459,"(-37.79767459, 144.9666907)"
2017,67,102047,102047,11-17 Cohen Place,Melbourne (CBD),Private,5,144.9689152,-37.81104301,"(-37.81104301, 144.9689152)"
2017,860,105552,105552,65 Leopold Street,South Yarra,Residential,1,144.9827437,-37.83622586,"(-37.83622586, 144.9827437)"
2017,608,104949,104949,89 Hotham Street,East Melbourne,Residential,1,144.987398,-37.81459089,"(-37.81459089, 144.987398)"
2017,857,109915,109915,240-244 Walsh Street,South Yarra,Residential,3,144.9861766,-37.83253162,"(-37.83253162, 144.9861766)"
2017,230,106978,106978,279-283 Nicholson Street,Carlton,Residential,6,144.9752807,-37.79357365,"(-37.79357365, 144.9752807)"
2017,603,104864,104864,1193 Hoddle Street,East Melbourne,Residential,1,144.9904559,-37.8128976,"(-37.8128976, 144.9904559)"
2017,616,104978,104978,160 Hotham Street,East Melbourne,Residential,1,144.9849195,-37.81374523,"(-37.81374523, 144.9849195)"
2017,216,102720,102720,324-326 Drummond Street,Carlton,Residential,3,144.969395,-37.79827133,"(-37.79827133, 144.969395)"
2017,434,110119,110119,482 William Street,West Melbourne (Residential),Private,1,144.9542309,-37.80615463,"(-37.80615463, 144.9542309)"
2017,357,101528,101528,117-131 Capel Street,North Melbourne,Private,30,144.9547597,-37.80504152,"(-37.80504152, 144.9547597)"
2017,784,110513,110597,624 Lorimer Street,Port Melbourne,Private,10,144.9187862,-37.82221049,"(-37.82221049, 144.9187862)"
2017,2525,654947,654947,16 Little Smith Street,Kensington,Residential,1,144.9307844,-37.79174309,"(-37.79174309, 144.9307844)"
2017,562,109194,109194,80 Stockmans Way,Kensington,Residential,2,144.9203826,-37.79213581,"(-37.79213581, 144.9203826)"
2017,601,100384,100384,34 Albert Street,East Melbourne,Residential,1,144.9900545,-37.81077947,"(-37.81077947, 144.9900545)"
2017,340,102803,102803,137 Dryburgh Street,North Melbourne,Residential,1,144.9431167,-37.80327809,"(-37.80327809, 144.9431167)"
2017,516,109482,109482,24 Tennyson Street,Kensington,Residential,1,144.9302803,-37.79757163,"(-37.79757163, 144.9302803)"
2017,524,104419,104419,28-30 Gower Street,Kensington,Residential,2,144.9281308,-37.79529468,"(-37.79529468, 144.9281308)"
2017,232,109131,109131,82 Station Street,Carlton,Residential,1,144.9745548,-37.79569906,"(-37.79569906, 144.9745548)"
2017,802,613006,613006,28 Freshwater Place,Southbank,Commercial,247,144.9622689,-37.82266873,"(-37.82266873, 144.9622689)"
2017,521,100982,100982,260-262 Bellair Street,Kensington,Residential,1,144.9306804,-37.79638789,"(-37.79638789, 144.9306804)"
2017,922,104155,104155,132-134 Gatehouse Street,Parkville,Residential,2,144.9547714,-37.79411548,"(-37.79411548, 144.9547714)"
2017,1101,110843,110843,163-261 Spencer Street,Docklands,Commercial,583,144.951187,-37.81501701,"(-37.81501701, 144.951187)"
2017,915,108460,108460,57 Royal Parade,Parkville,Private,1,144.957563,-37.7952876,"(-37.7952876, 144.957563)"
2017,793,670592,670592,92-98 Kooringa Way,Port Melbourne,Private,56,144.9004092,-37.83554811,"(-37.83554811, 144.9004092)"
2017,610,104523,104523,85 Grey Street,East Melbourne,Residential,1,144.9867457,-37.81232093,"(-37.81232093, 144.9867457)"
2017,529,559381,559381,4 Anderson Walk,Kensington,Residential,2,144.9202162,-37.79669973,"(-37.79669973, 144.9202162)"
2017,14,108117,108117,10-16 Queen Street,Melbourne (CBD),Private,13,144.9626303,-37.81841106,"(-37.81841106, 144.9626303)"
2017,430,108860,108860,493 Spencer Street,West Melbourne (Residential),Private,11,144.948711,-37.80913721,"(-37.80913721, 144.948711)"
2017,302,102874,102874,511 Dryburgh Street,North Melbourne,Residential,1,144.9449081,-37.79289549,"(-37.79289549, 144.9449081)"
2017,559,580968,580968,202 Stockmans Way,Kensington,Residential,1,144.9171135,-37.79333603,"(-37.79333603, 144.9171135)"
2017,778,110556,110556,190-206 Turner Street,Port Melbourne,Private,86,144.9329702,-37.8247005,"(-37.8247005, 144.9329702)"
2017,858,109924,109924,112-120 Walsh Street,South Yarra,Residential,12,144.9855468,-37.83535861,"(-37.83535861, 144.9855468)"
2017,1014,570656,558529,88 Dynon Road,West Melbourne (Industrial),Private,12,144.9337278,-37.80318478,"(-37.80318478, 144.9337278)"
2017,528,562464,562464,11 Wakefield Street,Kensington,Residential,1,144.9211854,-37.79714388,"(-37.79714388, 144.9211854)"
2017,528,560458,560458,138B Kensington Road,Kensington,Residential,2,144.9207938,-37.79779613,"(-37.79779613, 144.9207938)"
2017,532,108328,108328,18 The Ridgeway,Kensington,Residential,1,144.9258725,-37.79393909,"(-37.79393909, 144.9258725)"
2017,790,573349,570826,46 Wirraway Drive,Port Melbourne,Private,48,144.9082014,-37.82657693,"(-37.82657693, 144.9082014)"
2017,795,573896,573896, Empress Road,Port Melbourne,Private,27,144.9143216,-37.84632493,"(-37.84632493, 144.9143216)"
2017,656,105150,105150,26 Jolimont Terrace,East Melbourne,Private,8,144.9815085,-37.81782614,"(-37.81782614, 144.9815085)"
2017,750,569747,108655,3-17 Grant Street,Southbank,Residential,18,144.9701458,-37.82570253,"(-37.82570253, 144.9701458)"
2017,252,102638,102638,121 Drummond Street,Carlton,Private,5,144.9675774,-37.80374292,"(-37.80374292, 144.9675774)"
2017,419,559228,559228,95-99 Hawke Street,West Melbourne (Residential),Residential,3,144.946838,-37.80754145,"(-37.80754145, 144.946838)"
2017,2389,624249,624249,4 Smyth Mews,North Melbourne,Residential,1,144.9413447,-37.79281267,"(-37.79281267, 144.9413447)"
2017,525,105207,105207,5 Kensington Road,Kensington,Residential,3,144.9275474,-37.79448719,"(-37.79448719, 144.9275474)"
2017,431,108435,108435,16-26 Mansion House Lane,West Melbourne (Residential),Residential,6,144.9505476,-37.80811882,"(-37.80811882, 144.9505476)"
2017,271,102049,102049,873-945 Swanston Street,Parkville,Private,55,144.9638084,-37.79505192,"(-37.79505192, 144.9638084)"
2017,868,107442,107442,44-50 Pasley Street,South Yarra,Residential,4,144.9848437,-37.84269366,"(-37.84269366, 144.9848437)"
2017,31,102112,102112,568-580 Collins Street,Melbourne (CBD),Residential,227,144.9554244,-37.81836574,"(-37.81836574, 144.9554244)"
2017,1001,106366,106366,80 MacKenzie Road,West Melbourne (Industrial),Private,3,144.9078587,-37.8181571,"(-37.8181571, 144.9078587)"
2017,74,104664,104664,116-122 Hardware Street,Melbourne (CBD),Private,15,144.9607032,-37.81194755,"(-37.81194755, 144.9607032)"
2017,34,102132,102132,376-390 Collins Street,Melbourne (CBD),Private,80,144.9617186,-37.81629382,"(-37.81629382, 144.9617186)"
2017,345,602915,602915,24 Little Curzon Street,North Melbourne,Residential,1,144.9485477,-37.80420012,"(-37.80420012, 144.9485477)"
2017,922,104159,104159,120-122 Gatehouse Street,Parkville,Residential,1,144.9545198,-37.79431348,"(-37.79431348, 144.9545198)"
2017,857,100263,100263,11-23 Airlie Street,South Yarra,Residential,3,144.986629,-37.83243863,"(-37.83243863, 144.986629)"
2017,208,101651,101651,350 Cardigan Street,Carlton,Residential,1,144.9664539,-37.79646945,"(-37.79646945, 144.9664539)"
2017,306,101392,101392,10 Canning Street,North Melbourne,Residential,2,144.9440624,-37.79567532,"(-37.79567532, 144.9440624)"
2017,503,646991,109449,80-82 Bakehouse Road,Kensington,Private,9,144.9303643,-37.79956857,"(-37.79956857, 144.9303643)"
2017,237,106918,106918,27 Nicholson Street,Carlton,Residential,2,144.9741276,-37.80052364,"(-37.80052364, 144.9741276)"
2017,861,107359,107359,1-9 Park Street,South Yarra,Residential,2,144.9816207,-37.83748663,"(-37.83748663, 144.9816207)"
2017,219,528487,528487,261 Rathdowne Street,Carlton,Residential,1,144.9696191,-37.80059692,"(-37.80059692, 144.9696191)"
2017,784,110571,110597,5 Westside Avenue,Port Melbourne,Private,67,144.9187862,-37.82221049,"(-37.82221049, 144.9187862)"
2017,516,107004,107004,1 Ormond Street,Kensington,Residential,1,144.9306973,-37.7968782,"(-37.7968782, 144.9306973)"
2017,434,110120,110120,480 William Street,West Melbourne (Residential),Residential,1,144.9542622,-37.80621463,"(-37.80621463, 144.9542622)"
2017,541,111004,111004,28-30 Newman Street,Kensington,Residential,2,144.9197007,-37.79565642,"(-37.79565642, 144.9197007)"
2017,621,100356,100356,346-362 Albert Street,East Melbourne,Private,12,144.9794589,-37.80959836,"(-37.80959836, 144.9794589)"
2017,791,560360,559378,34-38 Network Drive,Port Melbourne,Private,5,144.9019594,-37.83012782,"(-37.83012782, 144.9019594)"
2017,234,505088,505088,52-54 Canning Street,Carlton,Residential,1,144.973136,-37.7981527,"(-37.7981527, 144.973136)"
2017,773,637420,637420,23 South Wharf Drive,Docklands,Residential,2,144.939797,-37.82312469,"(-37.82312469, 144.939797)"
2017,732,110482,110482,109-117 Clarendon Street,Southbank,Residential,91,144.9584691,-37.82774004,"(-37.82774004, 144.9584691)"
2017,404,579421,579421,117 Abbotsford Street,West Melbourne (Residential),Residential,1,144.9448299,-37.80491213,"(-37.80491213, 144.9448299)"
2017,434,109689,109689,205 Victoria Street,West Melbourne (Residential),Private,2,144.9545817,-37.80597923,"(-37.80597923, 144.9545817)"
2017,332,100118,100118,230-244 Abbotsford Street,North Melbourne,Residential,15,144.9460527,-37.80159317,"(-37.80159317, 144.9460527)"
2017,208,101650,101650,352 Cardigan Street,Carlton,Residential,1,144.9664677,-37.79642529,"(-37.79642529, 144.9664677)"
2017,208,101647,101647,360 Cardigan Street,Carlton,Residential,2,144.9665258,-37.79624749,"(-37.79624749, 144.9665258)"
2017,62,105861,105861,548-558 Little Bourke Street,Melbourne (CBD),Commercial,335,144.9559421,-37.81491966,"(-37.81491966, 144.9559421)"
2017,807,110730,108056,90 Queens Bridge Street,Southbank,Private,6,144.9599276,-37.82497055,"(-37.82497055, 144.9599276)"
2017,510,104645,104645,22 Hardiman Street,Kensington,Residential,1,144.932339,-37.79580312,"(-37.79580312, 144.932339)"
2017,340,102799,102799,129 Dryburgh Street,North Melbourne,Residential,1,144.9430749,-37.8035064,"(-37.8035064, 144.9430749)"
2017,545,110057,110057,69 Westbourne Road,Kensington,Residential,1,144.9217443,-37.79370709,"(-37.79370709, 144.9217443)"
2017,510,104643,104643,26 Hardiman Street,Kensington,Residential,1,144.932538,-37.79582587,"(-37.79582587, 144.932538)"
2017,380,103829,103829,123 Flemington Road,North Melbourne,Residential,2,144.9512042,-37.79713134,"(-37.79713134, 144.9512042)"
2017,340,102810,102810,155-157 Dryburgh Street,North Melbourne,Residential,1,144.9431939,-37.80284101,"(-37.80284101, 144.9431939)"
2017,858,102516,102516,237-239 Domain Road,South Yarra,Residential,8,144.9858156,-37.83487653,"(-37.83487653, 144.9858156)"
2017,222,512797,512797,54 Faraday Street,Carlton,Residential,2,144.9724069,-37.79900848,"(-37.79900848, 144.9724069)"
2017,568,108815,108815,4 Smorgon Square,Kensington,Residential,1,144.9212282,-37.79114431,"(-37.79114431, 144.9212282)"
2017,902,108516,108516,505 Royal Parade,Parkville,Residential,1,144.9592218,-37.78081738,"(-37.78081738, 144.9592218)"
